415	209	410.401749703775	209.734733403402
434	231	429.756136683381	232.049620031226
450	214	445.939730225317	214.752176991304
463	221	458.577034320279	222.070764262464
475	217	470.724365731803	218.102403685341
493	210	488.897594432125	210.830289513120
495	218	490.903945428826	218.617146240060
505	226	501.068144769792	226.399720734949
75	254	70.7584675860795	254.394343713062
99	259	94.7764916519723	259.743474370317
106	261	101.710112205524	261.435247437817
127	281	122	282
130	291	125.764819991800	291.796236788071
145	252	141.541765118684	252.773835175008
168	288	163.023889310900	288.661289389700
171	274	166.894092412606	274.586598886977
200	282	195.735415967400	282.382635435444
205	281	201	281
233	288	228.220934902282	288.590716380682
234	276	229.886004133556	276.446110759234
278	279	274	280
283	272	279	272
291	284	287.334909569742	284.622876073790
310	287	306.368980258892	287.843651321678
331	281	326.957955404528	281.856681839174
340	261	336.492536608913	261.530044496845
355	276	350.638033862439	277.027607188896
368	259	363.630070952677	259.796663866677
375	279	370.684252448843	280.267993642333
411	294	406.790502998623	295.151405841185
413	277	408.883117563678	278.108779568935
427	270	422.538442521542	271.156179361511
460	259	455.991248663395	259.730828241708
471	259	467.130533405974	259.607142371685
486	265	481.826802164794	265.089420972992
501	262	497.101458810909	262.117936926046
502	256	499	256
109	342	104.153275814291	342.303757136417
110	300	105.244675662536	300.738184444181
112	317	106.688968455935	317.819405097600
113	331	107.893733728801	331.671990392829
114	324	108.715585179653	324.826753022983
124	333	118.818969492303	333.401119225650
174	302	169.229148503484	302.441400543125
174	312	169.141615567674	312.679951821140
191	327	186.128796314546	327.397970345110
219	324	215	324
237	320	232.796152763980	320.342887411499
239	332	234.697868999190	332.486283670723
258	313	253.773690026501	313.527470170494
274	310	269.812042389584	310.593025190896
279	298	274.987423296870	298.586230167487
298	301	294.029034052098	301.517087637770
311	339	306.880841173689	339.813821592773
332	298	327.288021050732	298.612019660897
356	338	352.164530091845	339.076678534159
377	321	373.519071469110	321.899717458292
380	299	376.014591423960	300.272806944018
402	327	398	329
404	303	400.215167302025	304.248788843157
407	315	403.211204791618	316.586968277668
462	311	459	312
510	304	505	303
516	321	511.779215692039	320.767611712140
86	353	81.0505781733052	353.982259899717
101	372	95.6891705601718	372.979453260190
119	376	113.225197022881	376.968094291696
124	370	118.279231852627	370.775791534801
135	346	129.722054509909	346.421390551849
159	347	154.014038189047	347.362807710201
168	345	162.955339392954	345.100815713931
174	347	169.233687260192	347.190617116601
208	361	203	361
209	365	204.673878676247	365.520535192919
238	380	233.812868129848	380.600532529978
254	378	249.445005505999	378.622150928097
255	363	250.568295346817	363.510548424868
293	387	288.688190022717	387.616340608696
300	371	295.289739163755	371.703634645625
311	382	306.162003138612	382.547235356907
312	343	308.083415315145	343.677753181533
359	348	355.224697551560	348.983954825342
377	362	374	363
379	367	376	368
398	361	394.453168503552	362.155324076441
400	353	396.776697789760	354.120808635210
401	345	397.561336885524	346.202613083239
445	385	440.625511016231	385.722448235446
464	348	461.003763968323	348.832745413942
479	352	477	353
503	352	498.888286480175	351.275179445211
504	367	499.663379329952	367.018970072496
514	375	509.395748365321	375.259636836319
97	390	91.4208876038662	391.078776843581
112	424	106.157027123911	425.233310864506
132	433	126.320420429235	434.206001385420
144	432	138.113979390663	433.221927486364
148	425	142.104079676496	426.372386451746
170	424	164.422317836369	425.042432829028
180	402	175.035496197768	403.210483582449
194	425	188.538064865666	425.926498184916
212	426	206.920295006961	426.894547559880
228	396	223.435211462180	396.714314789498
249	417	244.167223046111	417.699845209629
263	394	258.675908126657	394.788933236133
265	421	260.213858323192	421.848192737894
271	413	266.201819082290	413.658347969469
332	412	327.125728452700	412.817955090538
338	402	333.199611238100	402.857307305422
340	427	335	428
361	428	355.375303416328	428.904008304579
363	400	358.568972338246	401.016902699552
365	434	359.158319269115	434.486837910513
393	410	388.122894582684	411.106938707222
426	400	421.545860016011	400.831006148313
434	415	429.038587119164	415.188373318116
438	428	432.903258955340	428.097083884621
447	408	441.953202241453	408.660311965940
466	432	461.295305943596	432.269207862029
503	434	498.791348856043	433.802522300164
511	423	506.819379811584	423.018906291613
521	428	516.909641452346	427.905817713505
79	465	73.1604023530798	465.644694587740
108	453	102.092758970260	453.959225445739
108	479	102	480
126	457	120.186644928018	457.808063988129
134	473	128.208219848288	473.514712553154
154	454	147.956194069774	455.015058961376
166	445	160.010108021336	446.169611546585
193	480	187	481
201	470	195.386136944421	470.906214886097
205	472	199.429160671649	472.921140931558
218	453	212.694127660152	453.926138928906
223	461	217.682156624933	461.924192915825
264	437	259.245956736601	437.891679051604
285	467	280.199748722325	468.082041441434
288	458	283.124746600106	459.011768701153
330	473	325.168097010898	474.137098611848
338	449	332.812622152221	450.320268684007
340	453	334.618998339889	454.185880393016
344	443	338.562253042059	444.120576474844
356	463	350.469546171503	464.005889118956
385	478	379.985887126403	478.790448011137
389	451	383.721403266694	451.280771182804
411	472	406.203544915955	472.393575416239
427	472	421.795899177468	471.801011954716
450	452	444.935136864620	451.917622541049
450	474	444.757579613861	473.410293835481
453	447	448.022456629472	446.832352920692
488	478	483.718117380834	477.783416139726
504	455	499.758935689425	454.833532365687
524	466	519.878919955063	466.117240459161
76	491	70.3082633239953	491.623499014524
87	507	81.3500661139645	507.524388715952
100	495	94.4717301466341	495.615867894487
113	488	107.212166684364	488.512911513603
124	481	118	482
152	526	146.617398576435	526.412080394711
173	500	167.600169061237	500.335070189770
186	482	180	483
187	488	181.762160998414	488.682187674726
212	495	206.905079573010	495.724888147067
230	509	226	510
236	516	231	516
274	484	269.040624843911	484.995340157950
280	488	275.136256844555	489.024619417422
287	490	282.022748438762	491.039689747215
305	500	300.131084918795	500.959005544185
305	505	300.256680798968	506.019731491135
310	504	304.916419119782	504.842911269301
350	523	344.714971616338	525.069026687791
382	516	377.795890546688	515.824647850006
383	505	378.765065171832	505.037228611333
401	521	396.647218691541	521.087221148696
430	489	424.881320207041	488.678319491454
433	484	427.993419169049	483.409263392105
438	493	432.902505335608	492.142585536887
440	513	435.427979422577	512.041314429399
461	483	456.517349879786	482.600693588768
490	521	485.880499229090	520.601592220782
502	487	497.545446021960	486.679128726596
516	520	511.674952843840	519.590944948792
